SiteNumber,IslandCode,IslandName,SiteCode,SiteName,SurveyYear,Date,shannon,ReserveStatus,Reference,HorizontalSecci,Surge,MeanDepth,survey
4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2015,2015-09-14,1.0873716197757977,Outside,TRUE,16,15,46.72,VFT
4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2016,2016-09-26,1.5050168541409372,Outside,TRUE,9.3,6,46.72,VFT
4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2017,2017-09-11,1.8897109915611403,Outside,TRUE,9.5,5,46.72,VFT
4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2018,2018-07-31,1.4432269242939322,Outside,TRUE,23.8,10,46.72,VFT
4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2019,2019-07-25,1.5073752609991162,Outside,TRUE,8,35,46.72,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,1985,1985-08-27,1.474820177914288,Outside,FALSE,7.5,15,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,1986,1986-07-31,2.023028128053721,Outside,FALSE,6.9,30,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,1986,1986-09-11,2.023028128053721,Outside,FALSE,7.7,10,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,1987,1987-08-13,1.890116223519698,Outside,FALSE,12.5,5,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,1987,1987-09-28,1.890116223519698,Outside,FALSE,11.2,30,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,1988,1988-09-19,1.4805779312120229,Outside,FALSE,5.5,26,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,1988,1988-09-20,1.4805779312120229,Outside,FALSE,3.6,30,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,1989,1989-07-25,1.4262521562482664,Outside,FALSE,6.8,12,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,1989,1989-09-15,1.4262521562482664,Outside,FALSE,7.3,3,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,1990,1990-07-09,2.1923643412203777,Outside,FALSE,11,10,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,1990,1990-09-24,2.1923643412203777,Outside,FALSE,19.2,5,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,1991,1991-07-09,2.0120559901774318,Outside,FALSE,11.4,2,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,1991,1991-10-02,2.0120559901774318,Outside,FALSE,9,10,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,1992,1992-07-14,0.9473673667948989,Outside,FALSE,14.6,5,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,1992,1992-10-22,0.9473673667948989,Outside,FALSE,7.4,50,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,1993,1993-07-13,1.7718417500090822,Outside,FALSE,9,35,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,1993,1993-09-14,1.7718417500090822,Outside,FALSE,9.4,12,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,1994,1994-09-16,1.8511668224874365,Outside,FALSE,7.5,15,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,1994,1994-09-26,1.8511668224874365,Outside,FALSE,8.8,40,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,1995,1995-08-21,1.206684730385697,Outside,FALSE,6.3,20,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,1996,1996-07-10,1.0986122886681096,Outside,FALSE,11.4,10,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,1996,1996-09-20,1.0986122886681096,Outside,FALSE,5.5,40,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,1997,1997-07-22,1.8245682924972577,Outside,FALSE,8.9,40,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,1997,1997-08-19,1.8245682924972577,Outside,FALSE,12.3,8,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,1998,1998-07-06,1.334182658441101,Outside,FALSE,10.2,22,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,1998,1998-08-04,1.334182658441101,Outside,FALSE,5,35,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,1999,1999-06-29,0.9481711037310221,Outside,FALSE,8.4,10,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,1999,1999-09-16,0.9481711037310221,Outside,FALSE,10.4,15,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,2000,2000-08-01,0.6931471805599453,Outside,FALSE,6,40,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,2000,2000-08-31,0.6931471805599453,Outside,FALSE,8.2,5,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,2001,2001-07-18,2.046662511168095,Outside,FALSE,3.8,15,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,2001,2001-09-19,2.046662511168095,Outside,FALSE,5,7,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,2002,2002-07-10,0.7280132823330813,Outside,FALSE,8.9,10,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,2003,2003-08-21,2.1503004161997037,Outside,FALSE,6,40,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,2003,2003-09-24,2.1503004161997037,Outside,FALSE,8.6,10,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,2004,2004-07-26,1.875469419124428,Outside,FALSE,3.5,10,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,2004,2004-09-27,1.875469419124428,Outside,FALSE,5,45,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,2005,2005-06-14,1.3956994231364475,Outside,FALSE,3,70,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,2005,2005-08-08,1.3956994231364475,Outside,FALSE,9,5,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,2006,2006-06-22,1.49873696154294,Outside,FALSE,10,30,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,2007,2007-07-09,1.9857817802391937,Outside,FALSE,9,20,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,2008,2008-07-28,1.280847836526709,Outside,FALSE,7,20,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,2009,2009-06-03,1.3623122431927757,Outside,FALSE,NA,5,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,2010,2010-06-28,1.2478429839870582,Outside,FALSE,6.2,0,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,2011,2011-09-12,1.7381040212602503,Outside,FALSE,10.2,5,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,2012,2012-07-24,1.4909743306935144,Outside,FALSE,6,25,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,2013,2013-09-19,0.6250337726952899,Outside,FALSE,4.4,10,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,2014,2014-08-11,1.584939978296284,Outside,FALSE,12.4,7,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,2015,2015-06-08,1.0581884884502923,Outside,FALSE,3.5,30,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,2015,2015-06-09,1.0581884884502923,Outside,FALSE,4.5,35,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,2016,2016-07-26,1.522662639720487,Outside,FALSE,6,20,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,2017,2017-07-11,1.7718315022195876,Outside,FALSE,10,7,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,2018,2018-07-12,1.049587195804877,Outside,FALSE,7,0,44.77,VFT
5,SR,Santa Rosa Island,RR,Rodes Reef,2019,2019-10-07,1.225985801528151,Outside,FALSE,10.9,5,44.77,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,1985,1985-08-26,1.708066575292866,Inside,FALSE,13.1,2,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,1985,1985-08-28,1.708066575292866,Inside,FALSE,6.9,25,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,1986,1986-08-14,1.4234247492349161,Inside,FALSE,9.7,15,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,1986,1986-09-10,1.4234247492349161,Inside,FALSE,14.7,NA,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,1987,1987-07-30,1.3913880529439635,Inside,FALSE,10.5,10,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,1987,1987-09-17,1.3913880529439635,Inside,FALSE,15,10,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,1988,1988-08-31,1.3983754492127038,Inside,FALSE,10.7,2,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,1989,1989-08-14,0.7268733381458133,Inside,FALSE,14.4,8,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,1989,1989-10-02,0.7268733381458133,Inside,FALSE,12.8,35,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,1990,1990-08-09,1.5154213151138938,Inside,FALSE,15.4,15,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,1990,1990-09-12,1.5154213151138938,Inside,FALSE,20,10,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,1991,1991-09-17,2.3112151595254407,Inside,FALSE,18,20,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,1991,1991-10-17,2.3112151595254407,Inside,FALSE,15,10,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,1992,1992-08-18,0.8544366038590346,Inside,FALSE,13.2,30,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,1992,1992-10-22,0.8544366038590346,Inside,FALSE,15.2,25,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,1993,1993-07-27,1.5871042218599294,Inside,FALSE,14,50,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,1993,1993-09-16,1.5871042218599294,Inside,FALSE,16.4,40,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,1994,1994-07-11,1.0552456484785102,Inside,FALSE,14.2,10,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,1994,1994-08-10,1.0552456484785102,Inside,FALSE,12.9,0,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,1995,1995-06-21,1.640990829125436,Inside,FALSE,NA,25,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,1995,1995-08-10,1.640990829125436,Inside,FALSE,15.2,10,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,1996,1996-07-11,1.2877114318471643,Inside,FALSE,18.9,8,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,1996,1996-09-30,1.2877114318471643,Inside,FALSE,10.4,50,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,1997,1997-07-21,1.3710759483385788,Inside,FALSE,13,18,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,1997,1997-08-18,1.3710759483385788,Inside,FALSE,9.1,20,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,1998,1998-07-20,1.1006206922933859,Inside,FALSE,8.1,37,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,1999,1999-06-28,0.9030322348047075,Inside,FALSE,14,10,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,1999,1999-08-19,0.9030322348047075,Inside,FALSE,18,30,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,2000,2000-06-27,0.6931471805599453,Inside,FALSE,8.5,37,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,2000,2000-08-02,0.6931471805599453,Inside,FALSE,8.2,70,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,2000,2000-08-28,0.6931471805599453,Inside,FALSE,12.5,10,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,2001,2001-08-02,1.1187957993562934,Inside,FALSE,18,15,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,2001,2001-08-30,1.1187957993562934,Inside,FALSE,17,20,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,2002,2002-08-21,1.1956868347009038,Inside,FALSE,12,50,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,2002,2002-09-11,1.1956868347009038,Inside,FALSE,7,50,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,2003,2003-07-24,2.0439316167658905,Inside,FALSE,8,25,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,2003,2003-08-04,2.0439316167658905,Inside,FALSE,13,30,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,2004,2004-07-13,1.7670453829124595,Inside,FALSE,11,10,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,2004,2004-08-24,1.7670453829124595,Inside,FALSE,10.5,20,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,2005,2005-06-30,1.1819297591707436,Inside,FALSE,9,35,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,2006,2006-07-10,1.5334050030480628,Inside,FALSE,20,5,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,2007,2007-07-23,2.096485996798684,Inside,FALSE,13.3,15,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,2008,2008-08-28,2.223786584317799,Inside,FALSE,14,0,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,2009,2009-06-04,2.179461931713937,Inside,FALSE,13.7,22,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,2010,2010-07-27,0.3621490686179067,Inside,FALSE,8,30,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,2011,2011-08-15,2.062312348719384,Inside,FALSE,11.4,10,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,2012,2012-06-11,0.45860772275654516,Inside,FALSE,12,5,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,2013,2013-06-24,0.6291370275206251,Inside,FALSE,16.3,13,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,2014,2014-07-14,1.2302509044874286,Inside,FALSE,13,20,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,2015,2015-06-11,1.5233147949362948,Inside,FALSE,13.5,40,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,2016,2016-10-13,0,Inside,FALSE,12.5,20,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,2017,2017-08-21,1.0581884884502923,Inside,FALSE,11.1,0,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,2018,2018-08-20,0.6931471805599453,Inside,FALSE,13.7,5,52,VFT
6,SC,Santa Cruz Island,GI,Gull Island South,2019,2019-07-26,1.1737173189051606,Inside,FALSE,10,5,52,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,1986,1986-08-11,0.4210157305093953,Outside,FALSE,6.9,16,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,1986,1986-08-28,0.4210157305093953,Outside,FALSE,8.5,5,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,1987,1987-07-16,1.6521855503153842,Outside,FALSE,7.6,NA,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,1987,1987-08-14,1.6521855503153842,Outside,FALSE,9.5,5,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,1988,1988-07-12,0.6998623707786585,Outside,FALSE,8.9,0,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,1988,1988-08-29,0.6998623707786585,Outside,FALSE,9.3,1,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,1989,1989-07-13,1.8374667724284581,Outside,FALSE,12.7,2,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,1989,1989-10-25,1.8374667724284581,Outside,FALSE,28,2,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,1990,1990-07-11,1.5265607679631576,Outside,FALSE,14,0,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,1990,1990-07-26,1.5265607679631576,Outside,FALSE,13.7,0,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,1991,1991-07-10,1.9909150157710456,Outside,FALSE,15.9,5,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,1991,1991-10-01,1.9909150157710456,Outside,FALSE,8.9,2,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,1992,1992-07-30,0.48542622508064215,Outside,FALSE,15.5,0,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,1992,1992-08-31,0.48542622508064215,Outside,FALSE,13.4,0,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,1993,1993-08-11,0.478566267295297,Outside,FALSE,10,0,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,1993,1993-09-13,0.478566267295297,Outside,FALSE,10.7,40,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,1994,1994-07-14,0.9194420850126154,Outside,FALSE,NA,0,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,1994,1994-09-28,0.9194420850126154,Outside,FALSE,9.8,0,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,1995,1995-06-19,0.5921324900270037,Outside,FALSE,19,8,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,1995,1995-09-26,0.5921324900270037,Outside,FALSE,10,15,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,1996,1996-07-24,0.7780056317763916,Outside,FALSE,11,3,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,1996,1996-10-02,0.7780056317763916,Outside,FALSE,9.5,5,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,1997,1997-07-11,1.3429551479395108,Outside,FALSE,17.6,5,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,1997,1997-08-07,1.3429551479395108,Outside,FALSE,14.7,5,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,1998,1998-07-22,0.465461967999816,Outside,FALSE,11,5,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,1998,1998-08-04,0.465461967999816,Outside,FALSE,7.5,5,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,1999,1999-08-02,0.47273787576135895,Outside,FALSE,7,0,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,1999,1999-09-16,0.47273787576135895,Outside,FALSE,11,2,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,2000,2000-07-20,0,Outside,FALSE,5,5,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,2000,2000-08-17,0,Outside,FALSE,12.5,10,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,2001,2001-06-27,0.071955620495873,Outside,FALSE,9,0,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,2001,2001-07-19,0.071955620495873,Outside,FALSE,5,NA,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,2002,2002-08-07,0.5602606460623328,Outside,FALSE,9,5,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,2002,2002-08-22,0.5602606460623328,Outside,FALSE,6,5,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,2003,2003-07-21,1.0447821234759633,Outside,FALSE,4,0,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,2003,2003-10-08,1.0447821234759633,Outside,FALSE,9,0,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,2004,2004-07-15,0.6410354778811556,Outside,FALSE,7.5,5,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,2004,2004-08-27,0.6410354778811556,Outside,FALSE,13,5,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,2005,2005-06-29,0.018445969719031396,Outside,FALSE,6,5,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,2006,2006-06-05,0.7619277205917645,Outside,FALSE,6.2,5,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,2007,2007-07-27,1.451858595816335,Outside,FALSE,8,5,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,2007,2007-09-11,1.451858595816335,Outside,FALSE,7.5,0,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,2008,2008-06-19,0.45429989930188214,Outside,FALSE,12,0,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,2009,2009-07-02,2.265042325128501,Outside,FALSE,9.7,0,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,2009,2009-08-17,2.265042325128501,Outside,FALSE,8,0,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,2010,2010-06-16,1.4659188100101015,Outside,FALSE,6.5,25,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,2011,2011-07-12,1.3446592578270866,Outside,FALSE,4.4,0,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,2012,2012-08-14,1.1067618029387516,Outside,FALSE,14.2,10,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,2012,2012-08-27,1.1067618029387516,Outside,FALSE,11.5,0,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,2013,2013-06-27,0.4225364080318126,Outside,FALSE,8,0,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,2014,2014-06-23,2.0251102163629127,Outside,FALSE,6.9,7,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,2015,2015-07-28,0.7139652143397633,Outside,FALSE,13,0,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,2016,2016-09-14,1.4891544302756952,Outside,FALSE,18.2,0,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,2017,2017-07-10,1.7136380074610287,Outside,FALSE,6,1,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,2018,2018-08-08,1.5719530841466596,Outside,FALSE,7.75,5,40.82,VFT
7,SC,Santa Cruz Island,FH,Fry's Harbor,2019,2019-08-21,0.8817981810567013,Outside,FALSE,8,0,40.82,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,1985,1985-06-13,1.5381596935285198,Outside,FALSE,18.7,0,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,1986,1986-08-12,1.0471175566695048,Outside,FALSE,9.4,2,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,1986,1986-08-28,1.0471175566695048,Outside,FALSE,7.5,NA,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,1987,1987-07-15,1.4623583956817048,Outside,FALSE,7.7,NA,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,1987,1987-09-17,1.4623583956817048,Outside,FALSE,12,5,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,1988,1988-07-11,1.6267937423148207,Outside,FALSE,8.5,0,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,1988,1988-08-29,1.6267937423148207,Outside,FALSE,8.3,2,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,1989,1989-07-10,1.2329375046648763,Outside,FALSE,11.8,8,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,1989,1989-10-25,1.2329375046648763,Outside,FALSE,11.9,0,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,1990,1990-07-12,1.6220120342518611,Outside,FALSE,13.2,1,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,1990,1990-07-26,1.6220120342518611,Outside,FALSE,11.9,2,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,1991,1991-07-08,0.9053185698784083,Outside,FALSE,14.2,0,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,1991,1991-10-01,0.9053185698784083,Outside,FALSE,7.8,0,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,1992,1992-07-30,0.803871520574952,Outside,FALSE,11.6,1,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,1992,1992-08-31,0.803871520574952,Outside,FALSE,13,0,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,1993,1993-08-12,1.9876665628087387,Outside,FALSE,10,2,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,1993,1993-09-29,1.9876665628087387,Outside,FALSE,13,2,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,1994,1994-08-25,2.155475564793805,Outside,FALSE,5.6,5,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,1994,1994-09-29,2.155475564793805,Outside,FALSE,11.2,5,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,1995,1995-06-20,1.754086380333311,Outside,FALSE,10.5,10,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,1995,1995-08-09,1.754086380333311,Outside,FALSE,5.5,5,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,1996,1996-07-25,1.499936497497681,Outside,FALSE,7.8,8,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,1996,1996-10-02,1.499936497497681,Outside,FALSE,10.5,5,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,1997,1997-07-24,1.6289717906937886,Outside,FALSE,11.9,0,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,1997,1997-08-19,1.6289717906937886,Outside,FALSE,11.9,NA,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,1998,1998-08-05,1.5481881768266104,Outside,FALSE,6,5,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,1999,1999-08-03,0,Outside,FALSE,3.4,0,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,1999,1999-10-01,0,Outside,FALSE,10.5,5,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,2000,2000-08-03,0.8721139901372389,Outside,FALSE,15,0,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,2000,2000-08-17,0.8721139901372389,Outside,FALSE,9.35,0,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,2001,2001-06-26,1.4362519961762845,Outside,FALSE,8.5,5,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,2001,2001-08-16,1.4362519961762845,Outside,FALSE,3.5,5,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,2002,2002-08-22,0.7811999755608097,Outside,FALSE,3.5,0,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,2002,2002-09-27,0.7811999755608097,Outside,FALSE,8.5,0,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,2003,2003-07-22,1.1873828686145251,Outside,FALSE,6.5,5,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,2003,2003-08-20,1.1873828686145251,Outside,FALSE,5,0,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,2004,2004-07-14,1.1181330428264298,Outside,FALSE,12,3,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,2004,2004-09-30,1.1181330428264298,Outside,FALSE,12,10,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,2005,2005-06-13,0.7514340047193511,Outside,FALSE,7,5,21.33,VFT
8,SC,Santa Cruz Island,PB,Pelican Bay,2006,2006-07-28,1.49873696154294,Outside,FALSE,6.6,0,21.33,VFT
